email,course,hw_num,hw_grade,hw_details,exam_num,exam_details,exam_grade
dh5008@nittany.edu,CMPSC131,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
dh5008@nittany.edu,CMPEN351,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
dh5008@nittany.edu,IST558,1.0,97.0,Turn in this homework online!,1.0,,97.0
al8943@nittany.edu,CMPEN454,1.0,92.0,Turn in this homework online!,1.0,,92.0
al8943@nittany.edu,CMPEN362,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
al8943@nittany.edu,ECON201,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
ak5890@nittany.edu,EE210,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
ak5890@nittany.edu,MATH230,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
ak5890@nittany.edu,MATH140,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
ca1975@nittany.edu,EE340,1.0,95.0,Turn in this homework online!,1.0,,95.0
ca1975@nittany.edu,STAT414,1.0,98.0,Turn in this homework online!,1.0,,98.0
ca1975@nittany.edu,CMPEN441,1.0,82.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,82.0
as2674@nittany.edu,PHYS214,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
as2674@nittany.edu,CMPEN351,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
as2674@nittany.edu,CMPSC465,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
ck4873@nittany.edu,DS220,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
ck4873@nittany.edu,PHYS211,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
ck4873@nittany.edu,CMPSC131,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
dr8416@nittany.edu,CMPSC132,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
dr8416@nittany.edu,IST110,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
dr8416@nittany.edu,EE210,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
cs5417@nittany.edu,CMPSC461,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
cs5417@nittany.edu,CMPEN441,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
cs5417@nittany.edu,STAT414,1.0,61.0,Turn in this homework online!,1.0,,61.0
bd6345@nittany.edu,CMPEN331,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
bd6345@nittany.edu,CHEM112,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
bd6345@nittany.edu,ECON101,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
bl3745@nittany.edu,EE353,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
bl3745@nittany.edu,EE330,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
bl3745@nittany.edu,CMPEN270,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
bo5114@nittany.edu,ECON201,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
bo5114@nittany.edu,MATH141,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
bo5114@nittany.edu,EE212,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
ck8437@nittany.edu,IST110,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
ck8437@nittany.edu,ECON101,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
ck8437@nittany.edu,MATH231,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
ag5931@nittany.edu,STAT415,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
ag5931@nittany.edu,CMPEN431,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
ag5931@nittany.edu,CSE583,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
bf5148@nittany.edu,CSE543,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
bf5148@nittany.edu,PHYS213,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
bf5148@nittany.edu,PHYS211,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
db2409@nittany.edu,MATH140,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
db2409@nittany.edu,CMPSC431W,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
db2409@nittany.edu,CMPEN431,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
as2481@nittany.edu,CMPSC448,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
as2481@nittany.edu,CMPSC497,1.0,75.0,Turn in this homework online!,1.0,,75.0
as2481@nittany.edu,CSE543,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
cd4187@nittany.edu,EE353,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
cd4187@nittany.edu,PHYS211,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
cd4187@nittany.edu,CHEM111,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
aj3787@nittany.edu,CMPSC461,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
aj3787@nittany.edu,DS220,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
aj3787@nittany.edu,CMPEN362,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
ae5810@nittany.edu,CMPEN270,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
ae5810@nittany.edu,STAT415,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
ae5810@nittany.edu,CHEM111,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
cc6232@nittany.edu,CMPSC461,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
cc6232@nittany.edu,MATH141,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
cc6232@nittany.edu,EE212,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
br8383@nittany.edu,MATH231,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
br8383@nittany.edu,CMPEN431,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
br8383@nittany.edu,PHYS213,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
dc8417@nittany.edu,CMPSC448,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
dc8417@nittany.edu,EE353,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
dc8417@nittany.edu,CHEM111,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
ap8774@nittany.edu,CMPEN411,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
ap8774@nittany.edu,EE320,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
ap8774@nittany.edu,CMPEN331,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
bb4001@nittany.edu,EE352,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
bb4001@nittany.edu,MATH141,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
bb4001@nittany.edu,EE212,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
cp9426@nittany.edu,PHYS212,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
cp9426@nittany.edu,STAT319,1.0,83.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,83.0
cp9426@nittany.edu,PHYS211,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
dh7522@nittany.edu,CMPEN351,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
dh7522@nittany.edu,EE330,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
dh7522@nittany.edu,CMPEN411,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
ao3325@nittany.edu,CMPSC497,1.0,66.0,Turn in this homework online!,1.0,,66.0
ao3325@nittany.edu,ECON201,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
ao3325@nittany.edu,EE330,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
cs4540@nittany.edu,CMPEN411,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
cs4540@nittany.edu,EE311,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
cs4540@nittany.edu,CMPEN331,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
cw3561@nittany.edu,ECON201,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
cw3561@nittany.edu,ECON102,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
cw3561@nittany.edu,MATH140,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
cm5322@nittany.edu,EE210,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
cm5322@nittany.edu,PHYS214,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
cm5322@nittany.edu,CMPSC360,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
ab5104@nittany.edu,CSE543,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
ab5104@nittany.edu,MATH141,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
ab5104@nittany.edu,CMPSC497,1.0,69.0,Turn in this homework online!,1.0,,69.0
cw1038@nittany.edu,IST128,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
cw1038@nittany.edu,PHYS213,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
cw1038@nittany.edu,CMPEN411,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
aw8382@nittany.edu,ECON102,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
aw8382@nittany.edu,STAT318,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
aw8382@nittany.edu,EE340,1.0,70.0,Turn in this homework online!,1.0,,70.0
cb5065@nittany.edu,CMPEN270,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
cb5065@nittany.edu,CMPEN411,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
cb5065@nittany.edu,STAT319,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
bt1573@nittany.edu,CMPEN411,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
bt1573@nittany.edu,EE212,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
bt1573@nittany.edu,CSE583,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
cs3610@nittany.edu,CHEM112,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
cs3610@nittany.edu,CMPSC465,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
cs3610@nittany.edu,STAT319,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
db6530@nittany.edu,CMPEN411,1.0,83.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,83.0
db6530@nittany.edu,ECON102,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
db6530@nittany.edu,CMPSC360,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
cs1816@nittany.edu,EE210,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
cs1816@nittany.edu,CMPEN351,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
cs1816@nittany.edu,CMPEN270,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
eh3966@nittany.edu,STAT415,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
eh3966@nittany.edu,PHYS213,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
eh3966@nittany.edu,CMPEN270,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
gl5131@nittany.edu,EE330,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
gl5131@nittany.edu,STAT318,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
gl5131@nittany.edu,CMPEN270,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
eu6734@nittany.edu,ECON101,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
eu6734@nittany.edu,ECON102,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
eu6734@nittany.edu,CMPEN351,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
gj1336@nittany.edu,EE210,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
gj1336@nittany.edu,CMPEN454,1.0,90.0,Turn in this homework online!,1.0,,90.0
gj1336@nittany.edu,ECON102,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
fe4839@nittany.edu,CMPEN351,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
fe4839@nittany.edu,CSE543,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
fe4839@nittany.edu,ECON201,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
ew9592@nittany.edu,EE211,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
ew9592@nittany.edu,EE340,1.0,78.0,Turn in this homework online!,1.0,,78.0
ew9592@nittany.edu,CHEM111,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
ed8801@nittany.edu,EE353,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
ed8801@nittany.edu,EE330,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
ed8801@nittany.edu,CSE583,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
gp4162@nittany.edu,CMPEN411,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
gp4162@nittany.edu,CMPSC448,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
gp4162@nittany.edu,EE311,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
is6689@nittany.edu,EE352,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
is6689@nittany.edu,STAT415,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
is6689@nittany.edu,ECON201,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
ie2276@nittany.edu,CMPEN431,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
ie2276@nittany.edu,CMPSC461,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
ie2276@nittany.edu,PHYS214,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
ek4881@nittany.edu,EE210,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
ek4881@nittany.edu,CHEM112,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
ek4881@nittany.edu,PHYS214,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
gj5319@nittany.edu,EE352,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
gj5319@nittany.edu,ECON101,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
gj5319@nittany.edu,CHEM111,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
dg3660@nittany.edu,EE311,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
dg3660@nittany.edu,DS120,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
dg3660@nittany.edu,EE352,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
em6584@nittany.edu,EE330,1.0,82.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,82.0
em6584@nittany.edu,CHEM112,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
em6584@nittany.edu,EE320,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
db1016@nittany.edu,IST110,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
db1016@nittany.edu,CMPSC360,1.0,82.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,82.0
db1016@nittany.edu,MATH230,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
gl1897@nittany.edu,MATH140,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
gl1897@nittany.edu,CMPSC221,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
gl1897@nittany.edu,CMPSC448,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
da1878@nittany.edu,CMPSC221,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
da1878@nittany.edu,PHYS213,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
da1878@nittany.edu,DS120,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
ed7159@nittany.edu,DS220,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
ed7159@nittany.edu,ECON101,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
ed7159@nittany.edu,CMPEN331,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
gr5445@nittany.edu,CMPSC360,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
gr5445@nittany.edu,CMPEN441,1.0,78.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,78.0
gr5445@nittany.edu,IST558,1.0,76.0,Turn in this homework online!,1.0,,76.0
fk6517@nittany.edu,EE353,1.0,78.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,78.0
fk6517@nittany.edu,STAT414,1.0,96.0,Turn in this homework online!,1.0,,96.0
fk6517@nittany.edu,STAT415,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
ea7463@nittany.edu,EE320,1.0,82.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,82.0
ea7463@nittany.edu,ECON101,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
ea7463@nittany.edu,STAT414,1.0,73.0,Turn in this homework online!,1.0,,73.0
dl7664@nittany.edu,CMPEN270,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
dl7664@nittany.edu,CMPSC448,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
dl7664@nittany.edu,IST110,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
dk5949@nittany.edu,CSE543,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
dk5949@nittany.edu,CMPSC131,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
dk5949@nittany.edu,PHYS213,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
do9924@nittany.edu,CMPEN351,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
do9924@nittany.edu,CMPEN331,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
do9924@nittany.edu,EE320,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
ew2287@nittany.edu,MATH231,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
ew2287@nittany.edu,CMPEN351,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
ew2287@nittany.edu,STAT318,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
dw8054@nittany.edu,EE340,1.0,94.0,Turn in this homework online!,1.0,,94.0
dw8054@nittany.edu,CMPEN331,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
dw8054@nittany.edu,CSE543,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
fo7818@nittany.edu,MATH231,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
fo7818@nittany.edu,CHEM111,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
fo7818@nittany.edu,EE210,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
do2791@nittany.edu,CMPSC360,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
do2791@nittany.edu,CSE583,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
do2791@nittany.edu,EE212,1.0,83.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,83.0
dl2872@nittany.edu,IST558,1.0,99.0,Turn in this homework online!,1.0,,99.0
dl2872@nittany.edu,MATH230,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
dl2872@nittany.edu,ECON101,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
hc9512@nittany.edu,CMPEN362,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
hc9512@nittany.edu,DS120,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
hc9512@nittany.edu,CMPSC132,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
fw9529@nittany.edu,PHYS214,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
fw9529@nittany.edu,ECON101,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
fw9529@nittany.edu,CMPSC360,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
fb6120@nittany.edu,CMPEN351,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
fb6120@nittany.edu,CMPSC131,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
fb6120@nittany.edu,CMPSC461,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
ej6416@nittany.edu,PHYS214,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
ej6416@nittany.edu,CMPEN351,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
ej6416@nittany.edu,CMPSC311,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
gs5261@nittany.edu,DS120,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
gs5261@nittany.edu,ECON101,1.0,78.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,78.0
gs5261@nittany.edu,CMPEN454,1.0,61.0,Turn in this homework online!,1.0,,61.0
hs3812@nittany.edu,IST110,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
hs3812@nittany.edu,EE320,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
hs3812@nittany.edu,CHEM112,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
er9643@nittany.edu,CMPSC221,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
er9643@nittany.edu,PHYS211,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
er9643@nittany.edu,CMPSC448,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
gb9073@nittany.edu,ECON102,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
gb9073@nittany.edu,MATH230,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
gb9073@nittany.edu,CMPSC221,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
eh3135@nittany.edu,EE340,1.0,81.0,Turn in this homework online!,1.0,,81.0
eh3135@nittany.edu,MATH141,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
eh3135@nittany.edu,CMPEN331,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
ds7254@nittany.edu,STAT318,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
ds7254@nittany.edu,ECON102,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
ds7254@nittany.edu,EE353,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
dw8693@nittany.edu,EE353,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
dw8693@nittany.edu,EE340,1.0,62.0,Turn in this homework online!,1.0,,62.0
dw8693@nittany.edu,MATH140,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
eb5700@nittany.edu,CMPSC311,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
eb5700@nittany.edu,CMPSC360,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
eb5700@nittany.edu,MATH141,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
gb8971@nittany.edu,MATH141,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
gb8971@nittany.edu,IST558,1.0,84.0,Turn in this homework online!,1.0,,84.0
gb8971@nittany.edu,CMPSC448,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
eb9702@nittany.edu,EE212,1.0,82.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,82.0
eb9702@nittany.edu,EE311,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
eb9702@nittany.edu,STAT415,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
fm5811@nittany.edu,EE330,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
fm5811@nittany.edu,CMPSC497,1.0,85.0,Turn in this homework online!,1.0,,85.0
fm5811@nittany.edu,STAT415,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
il8896@nittany.edu,CMPEN454,1.0,67.0,Turn in this homework online!,1.0,,67.0
il8896@nittany.edu,EE212,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
il8896@nittany.edu,ECON101,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
eb7897@nittany.edu,STAT319,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
eb7897@nittany.edu,CSE543,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
eb7897@nittany.edu,CMPSC465,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
