Email,Password
mrlu80@nittany.edu,$2a$10$nCZ0fS1kNIXK1J3kpRPwROrC4mpqzwgeTQsXDW28/BB5pK38bloFa
kehe86@nittany.edu,$2a$10$ifGaFxQUGfE6nbuuCRdcdeITc4Za.CGA5mzhF5YGnNjqvHDFFUdjq
kete79@nittany.edu,$2a$10$h9c9t/xIRHJE1BSbtY4PdOBK0JhniVxIdrfF/gszLVhkllzQ.looC
kari54@nittany.edu,$2a$10$S5xPiUd6FWGTwFE9GF6VKeURXnSo.HUvSXfDo6qFjTAC5U7hwab6u
kaor94@nittany.edu,$2a$10$jDgMrtGX8uahUDNUppl7IOnJ2qCwDiE3vvXBaGCJlPY4OHRO/u11u
mafi97@nittany.edu,$2a$10$.sm7YX0w/Ksyh5/vYjpqjuGRahZkdI0oVrGvGqH.1jzOFeLn1ZfuK
mrkr25@nittany.edu,$2a$10$ToynEqrZcm5n/gdRsZ3CjuONKBsp/AZwjBgy5wnsJSl1LC54k33fy
shmu64@nittany.edu,$2a$10$FW0QGQZyZAjbNibFLG/9GuHvIX/DiBYRRQDN2lOTCgENIkW7Cbnga
robi14@nittany.edu,$2a$10$eFhh2EihELjgG7fFdnlLUeai4JjqpY7ynBARL27D.DWOEh4Tg8mdu
jaro14@nittany.edu,$2a$10$FndVtZ7GRck1QyJKV6Q/aeGz15HadfC7XzGlmsP2cfaNEjFRIyIvm
khtr98@nittany.edu,$2a$10$yWKybJHUe6BXvC4g3DO3R.FNB6rS/MQ.K8CBR5WsVqjL0K8a0gNjq
woda43@nittany.edu,$2a$10$WE9DKxSBYwFF7a9g3QOI5eNU2jxziG1aJdq1.4HC11Nvb0clZm83e
rofa60@nittany.edu,$2a$10$zvBZwPTXAjbVGbjkC6CTSuw8aEwwovwvWqlmmBTQmlSKscvEWofq6
mine24@nittany.edu,$2a$10$x9qR129ljwXh08ujNK5B4uN9XI2CSvN4H0Gg2lYAbAWF05GmrSPzi
stre54@nittany.edu,$2a$10$pXOk2hT3UoBYj6RoCRnkyeAZ5CrN14GxOb/L2a6t2skThrX41voEO
timc22@nittany.edu,$2a$10$Q3Q2JQKcEFDL1RX9QsI3seOzxLQTTDu73ZrTkeJJBW5qJTLyixf12
lesc16@nittany.edu,$2a$10$kI0MdrDMrshBP7dSQfzlH.5cijhaan4MDd9V0OH4lbtZ.gFJWkmTK
rora84@nittany.edu,$2a$10$Hm7HmyBIfyUDonA1XBkf3.8qGtZOQkKbJT7oihGbz4GLlt7FE.bz2
qujo98@nittany.edu,$2a$10$.IMTZ44G7x3PYk4rEJ8TU.O0pAI8ppx0bmqqm8bQ/AifeX3YrBaZ2
jupr55@nittany.edu,$2a$10$PSccRXo/RxeKAUd2iShvkeAe1yUSjOLs30UJRfJOpZhshIqlM6uJK
masm10@nittany.edu,$2a$10$3PtZE.giaIdiellluIfI9erTGDB118ejMpx23K4U48coDBozHskfi
samc77@nittany.edu,$2a$10$lX8tvCUhJ4aZrdSlkWF5q.MeNZ2B1oTpkznphXldjFgcnrAzxa0qq
mipo82@nittany.edu,$2a$10$4DMr/RpdRdxVwzcrYY71Qu4RDl4unk5v8CyLQ6E8yH/HurYoIF2qK
mrda46@nittany.edu,$2a$10$1KqNYk8L29r06x.saT2fVeomSixwROCrz/kk5GNPDz.96nK.zWgDu
macr17@nittany.edu,$2a$10$R4Mjim0vm1w6xRc4RIdV1OfCB7gAeb5RJ3vrVxK92knfOGK1xt0aC
waan41@nittany.edu,$2a$10$DrPWzmVHssm2o8OVrkLuJuoh4OfYPauZUk10qLbefGaAM2AFlsbEO
mipa33@nittany.edu,$2a$10$K1Qo0.ayAwmkxcpuJHxhBOsVHvkB3ijTQUJBwOUO9OSLihsQDrPkK
vele16@nittany.edu,$2a$10$R5GWHfjk1B9p0SuG.aKWr.YjDjr1zpj4rnKuUrrDcZtAZrQpwYrvq
mrde62@nittany.edu,$2a$10$ikN5uIP3OUIERlkPXWZje.EsnFIix5jSFGNJ45YyIMjK74bTwdjZq
rohu90@nittany.edu,$2a$10$rY9FUzDzKsAq8v6xijZ55OMZW1i7/LjluC4YyM1ctFZK1agmiEAYO
maco38@nittany.edu,$2a$10$KoNdwRCDvaj00Omg.RQA9OpiU0bOWueg90kKHo43F5TJaHipPyb.O
joha79@nittany.edu,$2a$10$vLFU1BQbf.lVRnX4XlUJjud8yai6G./Zmr8pKlWB6Qe0LCtUJGd0i
isvo20@nittany.edu,$2a$10$Zgt.QoaRCaa0.N8T7XPX1eIXBUlxXB4EeLOrqDF78R.cGfiy22.HG
ivre51@nittany.edu,$2a$10$fRdAmSlrnxrp3fhRySbuBu7xqck1.mgX8ymU8y.jnhf3mrVrC5JoG
maro57@nittany.edu,$2a$10$8GDwYniTxNUSid4qMnw3x.2.dWdOpx1pLCrkk/sf1H54fuN7EMW02
roro13@nittany.edu,$2a$10$HceMCM7E4S5wz.ZVEAvBk.FB9.vQQhHAwTGM4BFT5u3DybG2tCgs6
rihu87@nittany.edu,$2a$10$TNzdS1ykxnSe14Eb/hgCT.H1.sH03GqG9L1RDB19jlSDV4aQLL/7a
mrja79@nittany.edu,$2a$10$J2fEQUdsaM.h0mJKt/Z3XuaDe.M0nVUlWq5oWupXRHcsSBBikWd8q
msma48@nittany.edu,$2a$10$zMk1kQWX5mRhz823e.UlPOd.fwHdgZiPQiIm09Lr/vaURNYdJsjZq
mram41@nittany.edu,$2a$10$88tdZjFUu5KR0.nCFRuBBeGqpS4SbnzrGPEXuhH0yYaH3tCL2qYY6
jama22@nittany.edu,$2a$10$SCNdyqALP4BT/f5BnN5itu0LXjyadoteJnszOOdzPBo2zX.OI8XDW
mozi17@nittany.edu,$2a$10$3mAb7JS7kRBfytRfX1Zgcu2ozpxeGWKTrTUmrewzPTq5YK.CDLtBy
kemc44@nittany.edu,$2a$10$QuBB5KRdDtIn1Lm2Ihcgeedbc2qZVKQjvU5seCLmV2sKZD63UuKUS
opmu54@nittany.edu,$2a$10$Nke2aT8a3zJtDX8RJ8aVLO8qot9jmsbBOZ2QaVVffp61TbWkc9fLi
jema59@nittany.edu,$2a$10$1ks89CZRoboZEyUkk.Res.tH6ttWC20.bdQZW6SsltEuo8uBTZwp6
jake58@nittany.edu,$2a$10$LWhH9jsJIMhE33qOyaimx.h4e2wnZ.wNcMzQZU.ZEnQdfpdB5i/Ui
rale42@nittany.edu,$2a$10$dmqvcMFigkAkg9RvRcBKd.TKbwZiVcdFVW1lHPhrCvwEViOn3g3We
magr82@nittany.edu,$2a$10$DFuNAXDkEMc6DGuppQeS4uRYkPUcyryiwnSGxBXy9vnPeB0fYuF/K
lebe56@nittany.edu,$2a$10$KyYoDjFRNHmraIsvjaF6SeAGwEL5.SKMdy1Lt5FffCcCB4saWJfVi
prpa96@nittany.edu,$2a$10$ERNWoPofI1UuJiYi5JcZxe3VjR0ZAE9TqK7h83tiQhy3eBsrtdFoW
stwa41@nittany.edu,$2a$10$xpZcwKipjrJVI/Q1iWjyAuqSMCqwTcnHu.A15THa2WnC9pAGNy7Vi
lemo60@nittany.edu,$2a$10$yW2YNXKzbc1pvwCBXCO6c.XaOt3ZoIhFDbaBadsawOYutQAPRFOl6
maha41@nittany.edu,$2a$10$1RagYDNARColB5GB2pCF8e4fS9j.Zs7iDg31aP92Lxu7EzDpyku.i
kawi18@nittany.edu,$2a$10$.U6HuXJBD6zUKwcwHRZsyuaegjDmWklgE4/hjlDAmyq05mMgbtaT.
paab82@nittany.edu,$2a$10$ymv9JTLjDAg7P/dwqGYWCO8siVm83C/QW1KrK5sNZGHJkJqPzoS5.
scwi45@nittany.edu,$2a$10$z6Usydb4QVLyfpykDmtY4uDsiR1gme24XpAwU8pqvXbXPWRul5PF2
rala21@nittany.edu,$2a$10$edLVjtwIEXFKMJkrwENXAeJKXN6kmOU/f9AszLE/PYM9E4SEsm9MO
sabr46@nittany.edu,$2a$10$2FTahjxDIVcWhYVjcbCbTOG9/EhmmBcK/MkpHGK5Y79ult0M/AXNe
lomo26@nittany.edu,$2a$10$SxC98fhx67v.yKBHWMq23O2f0tnOmxYYseAmXJtKOHpJYV.5nCRne
mamc25@nittany.edu,$2a$10$9e1IPMFJqs5RpYmRODTlUuRVeCUxhGX2x1IlmBFuSO2QUv4pYV4Uu
sado35@nittany.edu,$2a$10$iItiZqCH0ComWeb971Wh2ehQtmq.TB1fWIjILxamjrccZnQmSkdpK
mazi22@nittany.edu,$2a$10$y1Uv.TpfA8JnjMPiwTMAO.TpmrMh21NaRjALDcbwuGu3BzNyzCtsy
mrom36@nittany.edu,$2a$10$ZBhBXSuSPBTGMZIS0ZQht.Q0IsNcn38ov9n56ogluZ.HUQLb/1d3i
masc66@nittany.edu,$2a$10$IzJztcQd..30xwJxcp8r.eY0T5pX/DE/Wmm1BEpud.JbBwqMl4s/O
wiru82@nittany.edu,$2a$10$O.yFk37GSo2OIMzUrP/zte6nkXslOWoeqcGYhdLB8yptFNLcdvQYS
odup53@nittany.edu,$2a$10$tG1myKROt51.SIP3327Qd.uRF.xfXclDcBq54s1dVyXYcTXVr6fe.
meli82@nittany.edu,$2a$10$xD3obzm8z/eT6/iH1642uumTDSHjNjdkaEdVjFL5gqcbkKf0GIuKS
lehe85@nittany.edu,$2a$10$zqgkHayyAewxwqeBjWP5DO6mLHqtRfW2WJ8dVxPlxzIw8.AyGV2yi
resc48@nittany.edu,$2a$10$okzJjXjflNTugjApLrvSb.Gus4clfywYOfb6OBjG9EWSn4V/1Fd.6
mrbr59@nittany.edu,$2a$10$Z2K9PD.DVfV4mbIsAfrpK.7pokgYgae4LKV3zXJdbZRa18BI3/hMa
myhi38@nittany.edu,$2a$10$EryYDHdcmPRwjsDyHUtvrOhIIV3Gkz./FamAvHYsyETqBtDtEMBre
shgr74@nittany.edu,$2a$10$8ZjxffcDwLR4jBWU5zgMe.Lkej0UpBpThhpuLqr2l3oE/BK7A6Rke
sulu66@nittany.edu,$2a$10$LDlK1ngQEWcwLuM7FEx1tOF6tQGuz5XGojd6t450CEzNgkhorYjXC
tazu87@nittany.edu,$2a$10$o0CJLebE1fd/lTkvfVSqDO/MYdPz.T7ZGpFLv2.UNBY7UUW8zQFwm
bekr78@nittany.edu,$2a$10$k8obTyWKPfFN6970T2YrROx0lpKUPjz7EN9SvXd9D.iBlN.QlWtX.
aufe26@nittany.edu,$2a$10$BA25BTWPb5WcuEwIIVEtr.UUWs4iBr.6rUnhd5274S6TaZZOFTplO
astr22@nittany.edu,$2a$10$.Iy0ODyYkAhT9U5sBesB6eCmXqIVK2HtAzvSrfKxgcq/xio38B/ta
babe59@nittany.edu,$2a$10$oEloLDDuhIXXXcw21O21Iebea55CS1BxF3HVhNgwMqpgn8I79Xpba
axbl56@nittany.edu,$2a$10$4I1yqePxVmeUeIEc1l0kx.VjQxLfWf.KiGOuFFMn6s6dQqYJLb2Vu
arsc63@nittany.edu,$2a$10$0zJ.slMVzShbzvHZ6UHg/uYFx5o6y8NWMnQttU/mGbe0WbwtPImeC
ansc19@nittany.edu,$2a$10$/2cuWEiWJKisIRn7Pmt95.JishcN2OdIm2Z1x0XM5FO8ytz9M4a/i
asmc27@nittany.edu,$2a$10$SADfnehLKzAe7OP3u8jhzu5JyqmLcmqM6pM6TxUjKrLXu0lsX83M6
aube73@nittany.edu,$2a$10$2bVZYLMJx92kUQ/MIVyNL.nVn04fqimFQH8sYpXoCsX/8p1WvY3mm
arbu84@nittany.edu,$2a$10$0eJdE.7FvPRBkSSD5N6NAOGFWvD7fd6a8p5tsErBjfNsCxodPOfq6
angl97@nittany.edu,$2a$10$f7RPEM68uXhWdYbAsYiA8OD50.Ui31KPlLSqXmv53zSvXX3Q.FKp.
aner13@nittany.edu,$2a$10$2Qud5Fj5zHNI6LaYBFtxYOhDCFMFhZnDNZrrZ3jUW8YXxAwc/EqBS
ausc48@nittany.edu,$2a$10$SuKEsgpGW0Y4l6wdbeUoYumE3g35GzGtoMB1/RZ5c2Lmmha/ULXPa
ansp85@nittany.edu,$2a$10$rx9RlYU1L/ziW.5U.w4wHeZa/RA9QANFQXCCop0TrNt1HkLE6Y5R.
anho89@nittany.edu,$2a$10$3hrenkoTcePg0uGVBwlQou9w/HcLtlXY.mLU.tl0lksX41MLvQOTC
ancr23@nittany.edu,$2a$10$O0rvt8bD7qwVbVfXiFLoRuOKZ5hv.2/Wv/sOuYVxBsD7OH/iB7hge
bast22@nittany.edu,$2a$10$5JQ4zaKPtCD1yOZjpOtrnekx4Bkz9DvGmLzb9M1FOWB4BgqLB1Ebi
anri13@nittany.edu,$2a$10$RHvBahrShXJcqyogsynxlO7XgumYRwpivl1hosF3tenMR5syPZdyu
bake54@nittany.edu,$2a$10$Aa357HGA.nFnl1Ew0Tn5D.M5iV5pzeii7VwH4rNf3.cvba5fSkeDK
anhe48@nittany.edu,$2a$10$rf.muSPloZOEW.vbp8qs7exh39WUl1UJdfk30qz1.5OM5FBs1M6NC
arst43@nittany.edu,$2a$10$nvrWuwv1RaiOUhLbA4PuyOjjI1tJeLK/IfbxRvV47zHa3T9XUaNde
arha63@nittany.edu,$2a$10$glrRVchiswjtIM1lXi3PB.nI2D4Yo2dxjWLRNG5b9sk3mleMc0f7m
baly73@nittany.edu,$2a$10$yv/Z3MgUGI0vvZimzzr4Jeu1AbxCMf0pj/7YM8Skr8mIi5wdeE7IC
bapa30@nittany.edu,$2a$10$y/Qj3cCI.APCkcHLbWYNPuwmkrGerYRsmlYLZqrhZDVWJsx2gn0qu
arhe46@nittany.edu,$2a$10$K2DkYpGCBAwVXCI/IetAFOEXy5MRTYxtjv1RrNOHDSD/M4zh6t2w.
aswa63@nittany.edu,$2a$10$GbyWukses5w1RMS0Bt82hePERv3bU49rL.MkQJbPuZWzVq9FwYVjy
arpa30@nittany.edu,$2a$10$psUz1k1H1KG/fCG/Pmxpeu..2Up3kbRYsCta8fciTDmay/m8Izx/G
anwa10@nittany.edu,$2a$10$21egr6T2t.Y/el32qDP/uuOm.jBIFRq.YQuTjxYMsIpFfk5nJsyCC
anbr46@nittany.edu,$2a$10$a27atopyNDLi/uHsHMbCue2FzOTR1xBOuF5/y95MV8qYW/b1PJRGu
arsi24@nittany.edu,$2a$10$rfAehus/HZzNLyyEOhoZhe05.VJjRWHHITMz/gVF.rzHdtfuPuNni
aywi34@nittany.edu,$2a$10$7k8VCXpEvjX7fM6vAe2lhed7bmZ2xPEni1q/iNVitRzkyx9mJm7Jy
anbl73@nittany.edu,$2a$10$Gss2Yn5wajeE6QPBB.zsP.aODQPZDdI1YdXhQCtq.ziAR/1hHJ9Ia
aryo43@nittany.edu,$2a$10$wHSLOzpXu599rXdwGzlHDe5EcJpLMVF7T.22O1pQgrfDgHTYNA.EG
anma58@nittany.edu,$2a$10$tlFAhH6u4TNXS8JUL3GvQOT9fnZiwicTmgZaMaH2bpuShDRpXNCle
cio'25@nittany.edu,$2a$10$4CTGp0PQgIy/H.wWWr0nfO29HDWpcZlVIjPDnZs3p3KBwD1wglyaS
begi91@nittany.edu,$2a$10$.eJ3CzDD6H6e3ljPe.TUrekRRRnhysyfkNTAT7EBySWRli3U45GR2
cazb82@nittany.edu,$2a$10$CcfGRN3m2pWaiKiv8v.3D.ZZuoYZGRoQi2UPhAiVNafw7F8R1vjdS
clha87@nittany.edu,$2a$10$.KBJnkH9fxc9qmzr9bxvcukDjbYKF56CGfp0YgB8HWnuvkOTT5MdO
ahma48@nittany.edu,$2a$10$Aj778LSnGpkgfw3KDALVHuOP84E0irrukRFREFSaYRfgaYZGxJWHG
cogi65@nittany.edu,$2a$10$7lVYFvb9ZLTSz8vwhCEF1utDSfStjut1Y1remA5oBf/rRWtk7VY5q
cyha49@nittany.edu,$2a$10$PgGvGF4xUoDsiEA4gGFWEeqZ74OQh1V8LjbZqk5STsBASMEnFupUW
chdo48@nittany.edu,$2a$10$epI/K3SVHooClHn7wOwY7.cmAegRUL0c4A/sFMaCzhesZpAWugh.C
bebe67@nittany.edu,$2a$10$Xg4lqMMcZ0mNDc2G/1gy0.Afwd/qR/ruH3NHDEuIvWXm6AJNZWSOC
abje42@nittany.edu,$2a$10$vSe4B9rIVvqJt3urqQ9GzesA14V3cIWKrCJ17uUB3lQQ.MLnpssBS
casp68@nittany.edu,$2a$10$oPXS6vlFuPL27WAH8.XUyus0K3JGrc.87ipheXxVsi/1/bNATkdgq
alli42@nittany.edu,$2a$10$IPVZdWRKWn77XFUb0h.KnetHDFmGgCcBmildaLTcGuNw6DOh894UW
dago87@nittany.edu,$2a$10$cFu8kuUinr7aPzDth9cBAeP5X3oKOcjTJ4yuGKEoyJ.NWBOj8Ymba
aiwi78@nittany.edu,$2a$10$C1lCENWp9UJpx2Zrr5if6OEaM9qLxhgL/H7hJtN.H37IN/4XiiHXS
bere39@nittany.edu,$2a$10$/QzvpcEr//uZ36.FVXPQne7jrzuhjC6Y3DvOJeHFtcpbCkcJIjHcC
clbi11@nittany.edu,$2a$10$DVqIBX8IK0vyLND8J0dMt.Wfyy99U0sNXZk.WcRrtz95EHetFTB9.
dahu77@nittany.edu,$2a$10$yZl/YjgxTQj1QAHw5tCMAe3YWJrUTzCVAuq9btZbsYZEX4LtMh.f.
brpa24@nittany.edu,$2a$10$3I/FIJgnKzRyj1sKHi3Jf.KoeAeJGh.SYf4npgVreV5ihqtlUCll2
cogu71@nittany.edu,$2a$10$RuvFYugZgc69oNtonK3PP.ocsb2MOseUIQkrUi1DIs0ah6K67vcbu
caos79@nittany.edu,$2a$10$Ny2Q7reuMEAgps36C5JMMeAtEhwq7W1rDfKli36NWEMzO2mF70.bG
daka54@nittany.edu,$2a$10$KXjKkREFU7DNyoxFJHqEl.HcWBWKgTFnL4EOjfaTxB/cIvrsUe0BC
algo39@nittany.edu,$2a$10$KvF7frP9neh8ucAqdE0tTejXCBONrqyn8cyKz8Qx4C5XwfJHFitwq
brha58@nittany.edu,$2a$10$yq3nYvPXLKD54Xm2qL5dxufuBH5Ar1OEyR1//lw1NiBUAY9zXIQnq
alst26@nittany.edu,$2a$10$sdLzQH3Wt/./Lk3obAQ0fukCxk5oM4zd7HlpR40xvqjdxrRKVSkze
beko89@nittany.edu,$2a$10$Bqi3OdU0MQZiaXjElDszJukvTFYkwgotPMj0NMFwBVxmiOwAmoU9S
dash33@nittany.edu,$2a$10$6DPBVw9J0hYu.0EhU5UoR.yVxCdT7gmrnfsTgU5VLO1If1lnmEyLG
alcr49@nittany.edu,$2a$10$HXB5Ku3PKoJ1XI/8v2BRKuOfuTEzPLgFhF2pKdPgb2uZxF5V1nPo.
clku98@nittany.edu,$2a$10$WmaCazPW.A9o80VjT.HX..MBDDBeXYIMFXj.R/KzLpUYbjtpCaEKC
cafl22@nittany.edu,$2a$10$MDhdny4PCPahEs1qXZBNAOcis5whkeEOgVPMmWNITvGS0ZXbg4Qfa
bere65@nittany.edu,$2a$10$chrO/lXHlG0FSwXqLpfcRO43J01sCM1PkIAusbWqcStkqBfJtLOjS
care47@nittany.edu,$2a$10$ZbMfQ/b7YoAHg00JTC4A8uAadbcIge9A45CHJJXpBQ90VF0IqVO1G
cahe47@nittany.edu,$2a$10$QoYbnMHEu0KTKO9as33rB.EIHteT3YVbSQEmlSkcc38U.vq8zsYwK
dahe27@nittany.edu,$2a$10$y./K.wCVfd3EPHhVv1MwU.tPbPeNSv1SSPLw1WX5bJkuQB0U4Xvwq
blja63@nittany.edu,$2a$10$XB393xgGp1Os/fJZeOSYweRsKGJkiaLSjUdzcNZfh83L68yjaADDy
cehi56@nittany.edu,$2a$10$zz.WOXNlhWo4a92BR52Xe.pFUycRQLvd0SXzHWOh6Yy6ZsjaP5v7S
abku19@nittany.edu,$2a$10$IH9KvUx.LuPY5MJfWLqgu.19t1U8yrs0fmaqvoHoQNgg05CN3PVUS
abgo87@nittany.edu,$2a$10$CAcdHuQ9mF0gw0cjZPpLEeiaIywaqYsu2l9iICosjk.NKevxfaPNK
brbe83@nittany.edu,$2a$10$SqhzBwjQqxeSraZwe/v5JezH2YeneP0tU0uk2yT6wQzOwJV3ZoGsq
abwi97@nittany.edu,$2a$10$iY4s4Y8ZkIZZvkGeDPfBtev/tuQnYy80Uj4/GsBpO24sbigkvkSjC
cara40@nittany.edu,$2a$10$b5tQZMQPt0M3mJpFYSNZ/Oo.ew.rJzgs5tPHYGZNV9qdaxiYR2Y4.
chni79@nittany.edu,$2a$10$T3bxisPRQw3uX5g7nL/./.pXsMBW7Q4FTDS5fmlIo//ZqtECneCvm
bemu60@nittany.edu,$2a$10$yvZ3T/JOlC6mJAsJHRqizOIpuxQeFQUzZNZR4lqHIzJequgtG1KwO
caru75@nittany.edu,$2a$10$25FF0QMrXVIirCBNIcAIiu7jJkZ8RipQJLGL0DdGiw1elQIZksiC6
adbr16@nittany.edu,$2a$10$LqemUYoEa3uSKJ7.9SrphuGGdBs6ZUvJzBSl1GzIVRUIKTWUKajd6
crro63@nittany.edu,$2a$10$gQx.cOzfpdvA41JqY5UAVejVfaafSGcqGVTM42CAOZHER4IujuEeq
aisc46@nittany.edu,$2a$10$S6JouGznfhZeEODCpn8McOg.JKQA6KMMc6eVxMqr2Od1C2xCf1wyq
brbi64@nittany.edu,$2a$10$pU9ifg3IRrUMlpB4cZYvwOWIBWP1SiCrcyq89hnt1qT9uErHok8Sq
cawi11@nittany.edu,$2a$10$w09.1gSmOr9oGqhtM/gr4eH4xLfEghu9.Dp8wzoVp0WaE1f9AGjoC
almu62@nittany.edu,$2a$10$0s9hm79VbP6vBEmCgSIDn.d4CXx2Mh3tplOBEQrf71.sBODgVOB3y
chbr13@nittany.edu,$2a$10$wIiitk3JgTMh/K3IhF.N1.HU5tNuJrDtovoWi7a1yJDS.lZ9hBmuW
adhu54@nittany.edu,$2a$10$BEgTRbUZNWNdqRRP/fQ8B.SGl3yN/uSLMiw/DUqq3CHyfkHkyemp.
brhu68@nittany.edu,$2a$10$vNfR9/eiO5T066zraQf7rOYDdSdh.Db.GWF9m/6CIodeWBIFZ5zQi
crke70@nittany.edu,$2a$10$V7woXAk44AjVbYzrZnYImeltD57Yq98RY97KOnbFUHCDeZn2TiR5q
care67@nittany.edu,$2a$10$AgtA/vCRWeKlnYiPrsxiMek/3Hi/BJbZcSOWS./QPrczpA8MLS8EG
aban32@nittany.edu,$2a$10$exKx/6haLwySYmJs17Y5DeV9kUhJohew/bPI9kboj0zL861hdf.b2
care59@nittany.edu,$2a$10$gk7jrZUO.eLwjuA4Ey4.deIlyxl6mhV6z8m302XYECTqHYNCVeoMK
clti41@nittany.edu,$2a$10$BfXMrAEyft9pnJznbxRXluvhTY7qBfDcBTWNwEyAhgrI5/yi1pg/S
brwi34@nittany.edu,$2a$10$MG3xphNk.EeQGV7boUatjOnyWjYmjZQr45QOkz11Gnjd5WtDoZzAy
cagr31@nittany.edu,$2a$10$.Y/09fBycAnPb/aU1W1Hi.jSSKXHfnKElga9NB66idR2YgUCtfE42
cich61@nittany.edu,$2a$10$V.CGqXnyfENkwvVbGCFVY.Wb1LFANzrPNI.0mC.KbNqgSAixtgWc.
caco26@nittany.edu,$2a$10$sj8xGna.qEgK2yIpLj2iWuQbOOpY5q03w5c8TCHDJsZWb27uZWR5e
char92@nittany.edu,$2a$10$6utS.1XOrgs4N/bcHuhHTevS1tm3E.rt8oJsb0wKbM5ZGwRgeNSru
coqu79@nittany.edu,$2a$10$VASehfqD1joN49CnrgBdh.mITpXbjeghHGvP594ED/BkTzD7H.t5y
cani42@nittany.edu,$2a$10$DsYGJnQltVhHjUB69GXYB.zL/PCZofcowM2vuOfCCb1JhKFc8AK2m
bela16@nittany.edu,$2a$10$mlU9tJ3G42eBIWV19KW/gOEtiPpx0uYArmYWydZNpVbvuby3hCDXy
bran68@nittany.edu,$2a$10$QUx3gtPQ/aIS2VL4ipKOmOBaelDIO/yyiAo4e1XBObqMT1krfPhWG
clwi28@nittany.edu,$2a$10$j9YYNyiUSnKVQpuOgBy5qeD4ySzVvFZkE6jEwom6eosnxGaDYDvcm
cama94@nittany.edu,$2a$10$p/rGNtSA/BTHkhTWuO.cpORoleowRLd.U.xev8gN/E70NfisGiFhO
cake87@nittany.edu,$2a$10$qfbvcLI5z7VnlbL/aF0Br.Tu2xYf5j6nNyu6tqBO7Op3ojEtePRuO
caon56@nittany.edu,$2a$10$A39MNkj29Zng7ClFNwCwfOrNwsOe3fGWL4DZU6/Ogo8stuxDvIcim
cosc79@nittany.edu,$2a$10$ca5pSw.RgFzJOrWLqAM4nuDu6LqAFMYcINonPEo0LlkuWo1fcs1Di
beco10@nittany.edu,$2a$10$K.OT3E/6FixyJDrzHP.rM.UQXouIf/ZNpHPt9I.OgXC.yD5Y2hpxq
aife97@nittany.edu,$2a$10$tVlUmT34X9nNWu2lW2idqOvZmXQzlAseLbNyAggC1GlHq9lzvsIfm
admo59@nittany.edu,$2a$10$CXoUU98h7gNOA59WqjQp9ezCczvuK9faM6pB6YNBD8/I39.bbx.HG
bepa62@nittany.edu,$2a$10$l1d0gB9Fc49.qvNW7s2WVe7fw0ImUDcqfAslN5Fi23aqot0CbzvRS
cowe67@nittany.edu,$2a$10$c0YYqcdzCz55ZvkPYnNfF.90htgsVl7AljUGL8ndDzCkuKFIIjGWi
bela29@nittany.edu,$2a$10$/QJpU9JBJQ0uHQXFF8eGueah1XlECZ7LCB9ljho8bsdMX0danMM6i
cosp57@nittany.edu,$2a$10$Dk6l/ljiX6QPJnIJJF/vIuMCFCUn4HnCRsUZt6WACR6WGW80Zc5zy
alha20@nittany.edu,$2a$10$fYB.iuX.7pzjLacRoJOjB.DAE1fA.NahBC6gqqhpD/.D1FtPXOxC2
casc93@nittany.edu,$2a$10$9dpUMjAQSSQng85i8a77puafuuWegedhucy0bwMRTjd20V.lN4fia
beke22@nittany.edu,$2a$10$D/ZK0nL0Qd44J4Ah2nz2UOOtUDnuGsDDARC6RDCTa5OipS7CvYZr2
cahe50@nittany.edu,$2a$10$dtoOITJLqM09Rfzf4WyWouEUP6JblJ7TGPmW5/NL4ILTsCCHh/QIe
alro54@nittany.edu,$2a$10$76xL.p2z5chu/8OvuFnSDe3juJzPh5lBQiVKdjsFvdVVMju791V0m
brmu63@nittany.edu,$2a$10$EiFtqfegxThYSYIC/AdeeuQFfxyhUfpyCMjzVUGrvdOI0DKaH2OT6
besh40@nittany.edu,$2a$10$gJ/7nXi9pyahVYqh1NVa9O6MNabSzGoPD5YDVAvDjgD9kkw0QdhiW
clau83@nittany.edu,$2a$10$9xs4RVxSRCWN464zu8F/e.jR9pzKs..xL8na02waRmOrU.HWoF29G
chba56@nittany.edu,$2a$10$cBW/E/SOECNgpgwe1TpeB.KngzROQjDY3oBBUhBTmzlk5c70HHmcS
daho53@nittany.edu,$2a$10$4abQgRzqXURF6GHzf9KyFuieW78sx8VuoaIUYEBc3tkjkhaIXJVYe
abli16@nittany.edu,$2a$10$odJVqI1fvYHe1a40JtJVAuwnvLhSmtmqUaKseLMvLDsYZ/VK9KCim
abku84@nittany.edu,$2a$10$TC1zZffT63hgvScINCfVYeenQwPargFvxcwugEMLShNDqks.ezTrK
clal25@nittany.edu,$2a$10$uGKu1Fmy0OvnRZM3T/ckiOPE3HBR5VGpe/6IiK8e1VVEJhIh17zh6
alst89@nittany.edu,$2a$10$RZFVdBgVhwM/AzbGqlw36e3MUtyvSuDt/sZY3y7D8DTv3JNYiSbH6
clke64@nittany.edu,$2a$10$9ufdOqFFviScUgIo.M5V7eJjKuKO2PfGXorRSpRgF3IrenY.kE6WW
daro47@nittany.edu,$2a$10$M2pFSsH/UZON0yQoJ.9ea.B6lOniJJaKnVNe5X6dkaz1aI98FD62C
casc47@nittany.edu,$2a$10$/R4xuD3msPgEhQVfBlvExOoW7HeuclLWFy1BSuKUtiuftJzZ/6hMG
