Email,Password
joma32@nittany.edu,b'$2b$12$c6KQFxw/k4ZIbMpFKZSH7uE83TcXfp9s2Y8vyQx0DCYVtn3FD9P4.'
zogo67@nittany.edu,b'$2b$12$Nu6wc5D9UivOZT2wQDpdvu.jF.sw6x0RUTYeyiFdZVNuzigvsSbOW'
mrte39@nittany.edu,b'$2b$12$sajmjr.dILJdvFCkYg2tVO8oBXrO1E/LionOPz87RwHD5v0Qxocoq'
kahe73@nittany.edu,b'$2b$12$kgrC1/os5FdizeJ9xDcEkOBVjqsWk/CCaQzfcVhyyieYBn75lrB..'
rato84@nittany.edu,b'$2b$12$Gw59g1zvk47ZlJrBndR.T.F/d/hdD4sb.MpM13bfLq5qhgKEDm2gi'
jore51@nittany.edu,b'$2b$12$ETzv2.rNmXf0G5NYcds1se1RMSc2648XFjMCSuHY4nvw6WRSbIENa'
maco33@nittany.edu,b'$2b$12$tgJehX4Wm84Rm5hRilTnVu0XAPP570TMw/t33ZqHc6SoE.A9EYiHW'
ozcr11@nittany.edu,b'$2b$12$954sESxvUgPIGAd..FMLIuz0..bq4B9espEZcu88PJJsE2ie6K6Zm'
papo93@nittany.edu,b'$2b$12$gLkue84S1Re4F4OagtvT6.oOt0r6wijZn2I5Thl3pNfcqgPzy7X7W'
syro26@nittany.edu,b'$2b$12$1VADpb2iFvaBVXHBZBXn/e92egpPM0MyRYSZ.amGbaF0Cw9XMPhou'
mabe90@nittany.edu,b'$2b$12$PDvF55nWamz/YhSuBuBLYuV9ANWvktZBCxuHp8XcZnM93.WY1TowC'
mrta66@nittany.edu,b'$2b$12$qc1A/H/1FZ2Cz4uCJGcxKef32GDGtzIx8cFTv6qtFaCZW0r4cOydG'
sesc71@nittany.edu,b'$2b$12$1LZotNYnFUpTSZPcQ.PwW.cc4jdYsBf3vcuat.hhmSI.Gg3OCmqPe'
leto72@nittany.edu,b'$2b$12$F1acJ31DtZfI3ULqNjrQa.Tld77SRhKvHr8TE7HmTzK3n2QMAntEC'
mamo88@nittany.edu,b'$2b$12$/dw2bi99G01aPHwln8hexuA95hQrXx/4LBbtz4Ez.3jowEyGoBRQa'
miku14@nittany.edu,b'$2b$12$gOYWls2BiMTVobfMV7TCGucZl4v/rFvuwHY4335CjSpBaz9lzJq2a'
jaku78@nittany.edu,b'$2b$12$IM2wBRXed0b7G2UwcXzSmOpuKlWWRO59CUeRyctHcuvpwmLA8yAhS'
lacr95@nittany.edu,b'$2b$12$c3D5A.K4mibecHSbFul.u.JJCFfm4u4dTx9wJM8OJvIUi2UVO7/8.'
jast19@nittany.edu,b'$2b$12$3EIMsiy/ZKJwXk57a3/JAOZIMe15ea513vykhtckG0AgMq7jhImqa'
shsc42@nittany.edu,b'$2b$12$8Fa9HWAbWyQf7txFOq046e3xjessiAvxz7XBuq2mpaoDTHMRZmd3C'
mrad43@nittany.edu,b'$2b$12$9W4okmc1lVDbN9yXq7WGC.L0t9h3ZJZsoSWWiha75ul2LVceHuPsG'
shwa63@nittany.edu,b'$2b$12$35p9EoR1o2bo5Sd8j31lVus55CiKeMUiCnbMglukhw1u8G7PTSF7u'
shma15@nittany.edu,b'$2b$12$bywuwWwqcR/y7cUk2lrkx.ryCxD6G3.7GOUuJalQNMpFVY/nbgmOq'
mrlu80@nittany.edu,b'$2b$12$EzR5L93xGgupgKY6/pdVpeFEwdaB4cPDe7k5ooMHJjG2Ej1w95VvK'
kehe86@nittany.edu,b'$2b$12$j5sNF3tvUvYQuin/xsJYmunoiTHzH5DUDVYuvewqHqtvt5IU0984O'
kete79@nittany.edu,b'$2b$12$n3JIgilZMFqRyhH.YTx8ie39TSx1iPNS2Yd89VZuzLjR88EmHeoRW'
kari54@nittany.edu,b'$2b$12$Sz6ZXHfhBrpTU91x5DXewu8GxxVtJLQdiZaLhYkjHcH5pinqlsLJy'
kaor94@nittany.edu,b'$2b$12$.9JFwE1CWhRVv7tGCZYYXe4x0iKv.vlse501OOx8W2B5umrtAPK6m'
mafi97@nittany.edu,b'$2b$12$tkl1HqB4zfAF0m3uDAPvRe1oR35cfJZPS68aLMlLkrNFgs1Zn5HhK'
mrkr25@nittany.edu,b'$2b$12$WKK9CGwqdZZu.QLvAx6lsuMjswuW4B36Ij8FLXsiatYmM80a2Po5i'
shmu64@nittany.edu,b'$2b$12$9C0GejXwRaqYP75Oy0rjEeuqyaZ57djI8TIPWD7bNHD9huDh0V76C'
robi14@nittany.edu,b'$2b$12$I31qVZUb5d4UoHCtImJBFeLmVbydJXYaEZMFjIYGt0MwDlAcZqecK'
jaro14@nittany.edu,b'$2b$12$.YQkMo9veDdJuoyz.K8wPeUaHEaCxmyo7Pc76PZBwKwnidbo5/ioi'
khtr98@nittany.edu,b'$2b$12$HMYiCSkcJIOLcsjJb6UEpueY/WTVHyAabJlnBe7fIyxQlqMtG/DZK'
woda43@nittany.edu,b'$2b$12$rcDilyEDfyFdVeQGKXRMKu64xLOeUJBJkFN2Ap/19tqYwUpWsxdZ.'
rofa60@nittany.edu,b'$2b$12$UoQ4ZruMkqGeTGKbZZrioOcmg6NsCKf6bv/i8fKCm2NK71Vv290Dq'
mine24@nittany.edu,b'$2b$12$h1eaef8sNrEw6FN4WMsGHOQnz8zTPQHTPajH2gsXJYtqvPDnuxGRS'
stre54@nittany.edu,b'$2b$12$8eK37EvNhdTIgwl7wzqWHe/sJbuiuuaHJCFy3uY7NjnShqwRVLHzy'
timc22@nittany.edu,b'$2b$12$h/XyPR4HCkMkNHeUSEYr5OenZ20p2iCD4dBhbjs10lxYITgieyx/K'
lesc16@nittany.edu,b'$2b$12$CQ9d7niGLC6bIMllGQDc.uaYL4jew9TbvevljSrnzogwTQINo6cU6'
rora84@nittany.edu,b'$2b$12$iNfPCVdKMrrDEhtT/L.Ha.VRldmqoxpKUg8FP/deXbTjK7P494KdO'
qujo98@nittany.edu,b'$2b$12$a5lkA3a8vBfsLkc4Yv7IR.Mm3wAzjScGfUNalTjlsCprseHQFRfTK'
jupr55@nittany.edu,b'$2b$12$2ShZIVxyZa6KqJyipmwvZe8LPOjhThk73RaDeUiX9P8ALUUhvvmn6'
masm10@nittany.edu,b'$2b$12$zAOEJmydV8ZFHLVu8lrY9OXdkjeVvN1drpJpys7Jat8MPn0Xav.8i'
samc77@nittany.edu,b'$2b$12$9vz5NtlyAFt8v9cl4SfrV.M0/7xQN2pG7gCIWpGiEWsR/TEw2FQJW'
mipo82@nittany.edu,b'$2b$12$8F8XfUcVBVDW6kfbUGI5UekLi/WkJWjTbroQxrpo8ACT1jHxh6PGG'
mrda46@nittany.edu,b'$2b$12$HCYRis8Qm6EaFXAPnKmlFOWT9xnbFKSA6ij7GLkWj5hdbNe7GqiVO'
macr17@nittany.edu,b'$2b$12$xt/ZyCPBfPm2k8KiEZoUh.6tKx.MRx1djdcfHTrOxmPPMGMdHxIiK'
waan41@nittany.edu,b'$2b$12$B5YQmRKbW1YR80y6UdYi2.KXGT4tMnW43Pe4urySoix2jvFGd95J6'
mipa33@nittany.edu,b'$2b$12$tAByX9BuoTIeTw7W5JkbFue0D/vrscs//eKTdnFoyygX/oQ/2oadW'
vele16@nittany.edu,b'$2b$12$ys3a.a2ygnLxzR9dGyfMIeiiyAUrXJuVVtYrH9UOB3OhlqQyxSVNK'
mrde62@nittany.edu,b'$2b$12$azxyrS2XSof.2ZMH.CqIpeUzZZL2iI3AdOtsN18O5WBC7rlxG9HgG'
rohu90@nittany.edu,b'$2b$12$D7uRmt2o9ytJRqFynJqWPuZBK7ViESJegcO/XVeKm0hAq6PgaI/Ee'
maco38@nittany.edu,b'$2b$12$cQzuSZpigAHLS/jBKMjh2.OXqSvi.jml3Askgt437J7nevDWpAF8u'
joha79@nittany.edu,b'$2b$12$bmP8PawmsQMT14v4XwAideHajhqgEPpyD5P2tSsHAgftFTKEB3WsS'
isvo20@nittany.edu,b'$2b$12$laso.mR3/0Blkg.Bh1w1yeEDBoTyqui1LFCF4xXiQ/vPwkfX/ybD2'
ivre51@nittany.edu,b'$2b$12$Q9zsDPsrlOjoBRTFzSc3t.A.WY3QbdDT/tUJ9XZDlW.8Wwh7wrSSq'
maro57@nittany.edu,b'$2b$12$/4A1.8xpmkeZB4TOdWg4EOzECvci6UqcGJaUQlSLULn2NFcFVlL6G'
roro13@nittany.edu,b'$2b$12$P9eWtlbvMCj60fqRELNN3esFQjG/bdxouhBE.fHLveFIkiIU9e2Yq'
rihu87@nittany.edu,b'$2b$12$dTX5kg4x2DnclBaMbJh/uepevRNBp.ZEkFKMWR1Mzai37fOi4dmay'
mrja79@nittany.edu,b'$2b$12$CGqZYzi1f9Fasut.oVfTCup8brn/Q1JxhIQKZbjKfP3Im9N5bNUK6'
msma48@nittany.edu,b'$2b$12$ks5/u5hr3YJH.BZyKZpeBeALFofkwc1RVCieznRiHcaY8/bOe4ui2'
mram41@nittany.edu,b'$2b$12$1FuZd74W9Q4J5oalI9wnq.Yu17gjFcdJLS/by3VY7lWKYfGOeNWp6'
jama22@nittany.edu,b'$2b$12$Dnpn9Ixh1X5dkkQzen.k4e2.vg7BnmLDo1gECpmY8Zim0oWRv0mV2'
mozi17@nittany.edu,b'$2b$12$v15XbcFvYS.QHAY2diDGJOHxm0aUSAR0D1DxUrmnUOswlXcW/T9km'
kemc44@nittany.edu,b'$2b$12$PTHKlWECcGSTT6Oxen6/2OVPW.oLmF5eStqeNxR3yurqe0fQuNo7i'
opmu54@nittany.edu,b'$2b$12$pMAAN4pw1dYGTdG67LksF.oB5twDSq0xM9YtuPvruBbtXIZq7RDTi'
jema59@nittany.edu,b'$2b$12$7PQOy15blOw2Jap4iuNfMuBWkWkbk7OtqqAzsii9LK53pvcFFBegC'
jake58@nittany.edu,b'$2b$12$sBI1yr3lBEUe4Q0ihZ9.iOIuoVS.hYwJ3gi9D5IZE/gJ6bKYaRGva'
rale42@nittany.edu,b'$2b$12$uvN7RoqnWKNw5HuX7CbuX.a6pHsMFrNeChT76rOCZjRri5VsXCE..'
magr82@nittany.edu,b'$2b$12$JKLXJAznnvGe8x2LRc84e.IRnjDAeSmW8XEswEh7WwKwaBS8BeBL.'
lebe56@nittany.edu,b'$2b$12$lE6E2MOYhbd0//HmjWH0ZebML4MEdfmvSKaGTEgmLeCKzS.pxO7dC'
prpa96@nittany.edu,b'$2b$12$30.ofeCPKUUySST.V9qLG.2Rpq2PpMS0l9bGhVlQkTzPyYiLSPkIe'
stwa41@nittany.edu,b'$2b$12$DRZFRifAfYhqTrqhBwYkqOqWN7k/3VYgBn31SHxDL2Bi0CS0YUF3O'
lemo60@nittany.edu,b'$2b$12$N4SbHvu43m0i.m25zrrowujUyc2bEmszmzJNRUnCBJJfUYd/OBu8K'
maha41@nittany.edu,b'$2b$12$Fsc4lzWec6DsZ6yvqlB8w.3SPGLFvuPIwVIkFQK0zUZV/Fdr1hL0q'
kawi18@nittany.edu,b'$2b$12$lLgjSekZJbTJ43ZwR/PTEeqFjycwNMQuJAXF88vA5AqDRo3LnqLpS'
paab82@nittany.edu,b'$2b$12$9zUDIdrGVH6FtUMu3oJdqeC4ZVhQR0oApxGgu/pdQIRpkXu94hSPO'
scwi45@nittany.edu,b'$2b$12$5YBPkJ5pcu5CWwThpud1lO7aHEryzGeNjkgWQBHLMbVroKLJbVPVK'
rala21@nittany.edu,b'$2b$12$5dfICVECCBx.0CH0.sSJguXdEVoajv9u/sUz3BZgiA0kAr0o66T6u'
sabr46@nittany.edu,b'$2b$12$1K0MSdZyvPhmDs1ZFxiDDekTfBJy3KD2/WKBLvXOJBA2sq0IFYulS'
lomo26@nittany.edu,b'$2b$12$/3dSVVQe5QND/PLiVGUaOe0ncgXM0fIrXsz9xOLkMXDxNhQfDMsba'
mamc25@nittany.edu,b'$2b$12$y0DXQ1QwQhQyp1bHHTz8U.ulDrLZAUhB/zA5hp69Hc/B1W/NKCwXK'
sado35@nittany.edu,b'$2b$12$bO0ZTVe9v.jkw.SxLOzjAuUCFIqHOoeEhYjOqhigpSfpItegqhIHy'
mazi22@nittany.edu,b'$2b$12$E9vH6FaL8/2kQ0QjN7uKN.eUDp5qVuWiQjCwTFcX14Whs2SUmrfPq'
mrom36@nittany.edu,b'$2b$12$HkgUdRx/H2zWP4ydVlazcuhjpHBaeDq6EAxb43suXZRWX7TGeWjNK'
masc66@nittany.edu,b'$2b$12$j86mpcP.oh6PC3m9qEgGauNOLcZ9mgdSx9XKl0y8LI4KSDsrb4EWG'
wiru82@nittany.edu,b'$2b$12$wYYgvzCaymBMs2v47N.dGeSYpRIZgv2CnBXrvXxY7E/x4GwWebaLm'
odup53@nittany.edu,b'$2b$12$XO8pgxVphZEvpv3fWNDygO.HnGtmTeypkjciPbjrmbrWUyWK7ojae'
meli82@nittany.edu,b'$2b$12$rG7B4x3y5aqPpQjch7KUiOYcDWkQZztS/YE6JhpTOlcu1shK1QB3m'
lehe85@nittany.edu,b'$2b$12$tphlD3ReQ.WiKzbG7hhTvejpMvNBjLpEKR8.6LMlWUn6C/98U3uLu'
resc48@nittany.edu,b'$2b$12$urVB8r4lwOfkdUnkzV/hX.mXkoLdGnrZTPCOej99lXZuhQX.3xaZW'
mrbr59@nittany.edu,b'$2b$12$E4c2qiqCkoPWcHkyIExiA.fndIphPweVzW3lJZfw57WtOBchPHXwe'
myhi38@nittany.edu,b'$2b$12$iZmNCGbvTMt2lw7dJ0E7nOmLuaYzjiABy5G0NgDPsGocxutfhvgNq'
shgr74@nittany.edu,b'$2b$12$p.O5ca7taasT2.1cEht1MeKucslw7NPg7Dqljasmvd.at.gtLsuDm'
sulu66@nittany.edu,b'$2b$12$93JR7X4GUuvDWeNAksKpGeWLuwihbTjPJE5w38vFoJ.3BcgaETDUy'
tazu87@nittany.edu,b'$2b$12$IKxa.hUqn2qlTCzXdn9GRu3TYYLh0YhIeavphS4pI2VhocT0Tsrt2'
bekr78@nittany.edu,b'$2b$12$XGocPSHxgy6WbhZvtkcnCugpWTvYE0pg6S2G7yuGc8311PGU4XBAa'
aufe26@nittany.edu,b'$2b$12$jc0qf7QkQ5J9u9EolBe7vecwS7Nk0SYBR8noPKHiHWZxoq30PbaAW'
astr22@nittany.edu,b'$2b$12$07AJHNEyLmvT3ZJ1MwYEauNlIXk/8pHxwCh1bHe25PgWRejy.I0bO'
babe59@nittany.edu,b'$2b$12$IXz6PSpi6W9uzzg.F5I.3uP3U8uasIi5Wg.LdaW8Aksa88gpr.fOu'
axbl56@nittany.edu,b'$2b$12$dhKHryEq5rySn4eoRCbIw.XZ46hiHbsCVtxhFrVoRUyknAvQTbZpe'
arsc63@nittany.edu,b'$2b$12$5rgAO/vkA2q9uLITEBIlLOK3IJ25ppU7HIPplTjuRWpZIAneBLf26'
ansc19@nittany.edu,b'$2b$12$96SRvKylIlOwsDhs73Uoj.gpq.ZUqruLccWHlpGBZ72DN6ScguiB6'
asmc27@nittany.edu,b'$2b$12$bUuMtH0Y3t3EVmUWHGE0uOVMjmZMBozE7jdjXmfvOBMJtkfIgm4WW'
aube73@nittany.edu,b'$2b$12$3rHXu.nPN/W4n4I16VxvbOQfFgYSmqiOJRPV4t5RZu8qgebEqAqui'
arbu84@nittany.edu,b'$2b$12$ciiBmu9.tH5xO.CP2gf2sO0Zy02h.FwdhlYVvxeBnQJ9BwRyL3sau'
angl97@nittany.edu,b'$2b$12$VoKYeoxgjEqZZi0WL77pjudWO79mo5nasG/Ypw8KnW6Z8MARO.S0K'
aner13@nittany.edu,b'$2b$12$zsLwEGgsLUWVmNaORn/XQ.1b2dhnm/Pl6Zky.Kl6QrwIwNS/a6DMW'
ausc48@nittany.edu,b'$2b$12$LOfKKiIxj/hqkYZzqts3nuTZKQmoYCgVHdymA9/Iatfod3GwB1o.6'
ansp85@nittany.edu,b'$2b$12$0ohfXnqrPOYlckRX64ma2uVf4MZ8Df3jS9HwbbjgK4X2.0oX/fOWy'
anho89@nittany.edu,b'$2b$12$vn9SDBy1B8HQelpB.4Iq2eaoKL8y4XEArc6RLqcwpwv9kai07WDGm'
ancr23@nittany.edu,b'$2b$12$lo3NY9JlbZSkOlyeTrexJ.5jZw1XuX4p9FSZsynFJTvXQG8cMOStC'
bast22@nittany.edu,b'$2b$12$grBPA.xTMtK3R89/Oj578uCPLsPRo7MWmETboWf7RbayzSvLHuFdC'
anri13@nittany.edu,b'$2b$12$bRQGigv3K1cjVaVCteq3OOOIcRki1Dh4xI1KhtnDK/1SHKwz7OhDC'
bake54@nittany.edu,b'$2b$12$cf7uX23ogi0ObeCJF6aNY.ArsKOGrkPbJ1hEyC5gYxd9pWSiYA2hy'
anhe48@nittany.edu,b'$2b$12$/RLYHby9iZME7mrusuOAauFh398TfES9K2H6TNdHYTTzfF.Wxq3zO'
arst43@nittany.edu,b'$2b$12$0xtAtyUlgtbrlIRNAXgt8ujz3BAerKSTXU1k/gTO3BJNOoRI.KCKe'
arha63@nittany.edu,b'$2b$12$Kpwo7DdCh835uIqX3Si0eO9mp8uIrSGlNmBJZhuMOu2y8/fjIjlN.'
baly73@nittany.edu,b'$2b$12$5dk0na/B8sPm5z5OUc5/K.8aFnA92bSgyKN4u7WG16Pck82ut7yNO'
bapa30@nittany.edu,b'$2b$12$cSwMBqzyqqe6VrAKY9b3OOWYDnNjaEd/aK7eJR0fAMPU305dfAqNG'
arhe46@nittany.edu,b'$2b$12$zWG.IZ1OY8XLjt5cdOyW2ejIl6bBzTKKwZVDRIsI7CJdkt8VN2582'
aswa63@nittany.edu,b'$2b$12$wL/xS8N782XKFVg8UToi1uTGSoIUWe5Puf5BfMWA0mDdXxuPHnm7e'
arpa30@nittany.edu,b'$2b$12$YSkM0TV1Fn52wBxqE.du3OPy2/x4HREA7tzZEJj9aqTrj/A1F0lTu'
anwa10@nittany.edu,b'$2b$12$9TpPj5CMyaDCwub57ASWrOmdAaxUkgSCRcHe1Tq.fONDH4Xw1vd2W'
anbr46@nittany.edu,b'$2b$12$KSKgBJZ0T5MAcQb6/Lualu0VXIvLiY1h33qQYZDybIl/bkyclo8AC'
arsi24@nittany.edu,b'$2b$12$WppPAE1GkDw8/QMVEgzBnOu5QuZa.l0X2VXMxTrX6A8qyImvRVD6y'
aywi34@nittany.edu,b'$2b$12$zReInouZddoqO4obAOWPVewYKUVm9CafEBo9IUuf3x2GIn/tNVAIq'
anbl73@nittany.edu,b'$2b$12$UEh/Tk.xJbuMOKKm8cEio.w9baI2GX4ICVATrqgOLaJygD5Q06.v6'
aryo43@nittany.edu,b'$2b$12$nGsF/vixcgNkTRrv5/pR7.nAYbHbRSNS/VG.02ZhRVQAzbYj/RdGm'
anma58@nittany.edu,b'$2b$12$wghu2yma7eGMLdBRPIpmjeL3gUTBFm6uiVH1mBkKXSoq35FSLerZ6'
cio'25@nittany.edu,b'$2b$12$rioNB3udTDVgmRHhRwxSBuzg3QRC4RYbeUOPb6eycU/mh42N8YgZC'
begi91@nittany.edu,b'$2b$12$vXEZwk6ZdsNH3irZ3JebguMfzoePjMyuolq69GBIaGF3Dxtfgu1PO'
cazb82@nittany.edu,b'$2b$12$MqA1zlG02w44zpATMpQFUepqvIo6HX/6M29pcOuRXpXbfPI4BovO6'
clha87@nittany.edu,b'$2b$12$lm1nA79O7MWkb8Q7eQL8UewBlHDdTSsFJ7o2itboogiCbNPK6tsFK'
ahma48@nittany.edu,b'$2b$12$K5sHZDjXVypj3rJJnAahDeYdFS6dtVVCzvh/dWeoQqu1W0hqj643a'
cogi65@nittany.edu,b'$2b$12$TEHhkd/ZN31Y2bfXBzniHuCP86bGQYeYN52i/7F/TjRPRTFclx9hW'
cyha49@nittany.edu,b'$2b$12$onZrXmyXDFIT84EWNhPuM.wIHgSqod5VvJSNjja1mvIIhbXFySRDy'
chdo48@nittany.edu,b'$2b$12$9/w5Ya0FtM3s7evP/zpCTOxLGSmB55ZbCFegPYfmeBX.1z16wPbZ2'
bebe67@nittany.edu,b'$2b$12$Z.bdJY6tpEYHjC1/tqcfOOG9NmRXqWsd9JVrNPRZgddnJKfRFNvCq'
abje42@nittany.edu,b'$2b$12$xf/8J6W84y7iFqPcOF//3ufutvIaQY/kf74sO/P1Vx.M03yPMwkN6'
casp68@nittany.edu,b'$2b$12$Na7f0H6J87UWGaS4b0oMjO/U04rD2edOV0Y/PLU5GnR.QFhuRi.hy'
alli42@nittany.edu,b'$2b$12$GWUk/ZPzN/zx2kAOxMeUOu.i9R4a.2OGJLBIF3NCKOh0EFRdoTdr.'
dago87@nittany.edu,b'$2b$12$2CNoHgHZxez4685CKglnl./BHTwaB.WythvFaDcNKodb53aUi/46W'
aiwi78@nittany.edu,b'$2b$12$kasr12yac4ACZjfDPoXjPu7FJS0stoqGb9/FhAjUvyiZJCgsi1IJS'
bere39@nittany.edu,b'$2b$12$z7EmN5MuLi6yVQbhPNgraexcib6aX1B9B5hwxftDgQ5tPp8Oaeng.'
clbi11@nittany.edu,b'$2b$12$STODTkTUwMuhDT1YNVtenujG1FY.ZZi.GZ7lSNjPA6IpXzIFeSBT6'
dahu77@nittany.edu,b'$2b$12$SI.PThlI5mkO7Xnwz4ElFO2tVqtQDcce4/uuDaG9C29c0XLDeIzWO'
brpa24@nittany.edu,b'$2b$12$boDNgTifrNwj/DsyztNV4e/D4HGZDn3/SiuDYrKniUUELC3NCxEz6'
cogu71@nittany.edu,b'$2b$12$FZMg8LURdN3Rp6.23sWLN.cBXMBlHsEcuH7/m4uktyqMuJCr0eR6m'
caos79@nittany.edu,b'$2b$12$pRTquMOTFIrWpDLXBTGVC.xQZUqr4ZtLAdESs2gLABl3DxyI2r4bq'
daka54@nittany.edu,b'$2b$12$gBQCew2g1UK7AzXMulondODEDFHGrFD62b8qTvv9aN09nLcragIBu'
algo39@nittany.edu,b'$2b$12$xrvUDO.QXwc8qSGjl4iWLewgNFLr4CIogoRb0F8bfwMHkcxUovjC6'
brha58@nittany.edu,b'$2b$12$Xsm0hEE/osiwf1gnhkJGUesho5C1w/aQc10MZQlr73/aq.wGOJB8u'
alst26@nittany.edu,b'$2b$12$XDvfyFY2NJwV1o.sPxTTte/HhxdHouYZnbqnTyZkd5U.ZBQm4UH2O'
beko89@nittany.edu,b'$2b$12$a8/dNRR6MpQhdYddejr87u/xgijQTa2Gie5e9neTsAAO607ifBidy'
dash33@nittany.edu,b'$2b$12$5EQ1wLBVBhki.j9T9FxwyOfnqKvwdWXQwh8P7MZ4w9UKUB.5/C86a'
alcr49@nittany.edu,b'$2b$12$W7MgCllSy4EEfzvj13VECOzCUWDsx8gtK06qOwg6pUZ0Hs4RJsg0a'
clku98@nittany.edu,b'$2b$12$Uld24jtRVwkrhS.4sWpMMusmcE7ShgZwcz7LR5wMEHrNzp9y5KvBa'
cafl22@nittany.edu,b'$2b$12$ym4nZPdXNGdPV087zxsT0eFSmmp70vxcJ6HtB4q2DH8eyY34lRjhu'
bere65@nittany.edu,b'$2b$12$00ay6fh03OickVnTTeR0IuMZRO4vjM2T8ZJzvzMDuNY4959y62Ebm'
care47@nittany.edu,b'$2b$12$YpmXx2YDM93nVRdutRCJr.NeDbvg3CbXiZ.mNUgAZ2lukUnSSb0E.'
cahe47@nittany.edu,b'$2b$12$GnmIO2qAB0wALrggvj2jB.pe3AoTvnEYKvdyhpWmNgDza9YydwCRK'
dahe27@nittany.edu,b'$2b$12$4sC/ZakMCgGcyA1D8JNvuOKFuZ83admopUf28ibm6CGs1qirflL7W'
blja63@nittany.edu,b'$2b$12$uDoLgh7WAJRvRsO8CWvKCOYUOhMOn14cZdlfhqDfLVNCbDRrRhcPm'
cehi56@nittany.edu,b'$2b$12$8qmA/OY7AJbaTHLN.9JGv.IxmRtHbsCRji.S9LJymaiojpgGVNB2i'
abku19@nittany.edu,b'$2b$12$T25EO4HRUmUxRKq3pm4X4.2S0m34j6HWaI2yeut.VWK5vMEVsc986'
abgo87@nittany.edu,b'$2b$12$/9lvglfzN1aivOlpb18dx.H22CDJxkEHmi7NQCYx/aEUur3oP9cNm'
brbe83@nittany.edu,b'$2b$12$d7dzqS9uHg7JqtZjb5elROFTGcUZXI5suyKpBzI74Rjto0Jhi9Nzy'
abwi97@nittany.edu,b'$2b$12$wneMBpFG3E6OD/.H13lu2.4cL49qvwjNAYjeUF9kDHvDPWmS7Q5UW'
cara40@nittany.edu,b'$2b$12$jjw8xpY8hrhw28c8csUdUutFhT3sHybYMzS4uybcqh/tQEmYMLFse'
chni79@nittany.edu,b'$2b$12$cBhnRFeKHDQIhdubiVwpkessj0zSfNHShO0KxSiOfgBF007bbS8Fu'
bemu60@nittany.edu,b'$2b$12$HoZv6SGYY4SPpNIbqx0UGe906.dU4PX1TEzhawXIXYNJzGEIribHa'
caru75@nittany.edu,b'$2b$12$UECaVDpWem5VMAiUWbppNOn6V5BlgclwyRzTR9aH7eYWS9D.bVNo.'
adbr16@nittany.edu,b'$2b$12$oNcRuMeq3A52Sj/A4RbJcOQSLD1vfv9Mf6AzCrN.fMlsRZFMyOGI2'
crro63@nittany.edu,b'$2b$12$H9irupu5TyUujnqFhlYABeH0VWK7ApuRk7HtZSaZiSzXLyQWiugrq'
aisc46@nittany.edu,b'$2b$12$xAPpc6lmXtUjl6/7aC/hJOX6yH4kPwt/aHh9pwmu5K6chI2jZK4qe'
brbi64@nittany.edu,b'$2b$12$lSAFSRfhcvLEYjn06gfbR.itLvZc7JH3JLcjAmI1ou3LqJ9Qz7cDm'
cawi11@nittany.edu,b'$2b$12$rP2jkFsm4S8YiTh3Jtk34uSQRenrWrCHeEOwt3R8zTbxxq3aW06E.'
almu62@nittany.edu,b'$2b$12$WswBOX8oIGa9mWHk13X4WulOQhYY7yAgEKBVINpo7tDxSqMW21nJC'
chbr13@nittany.edu,b'$2b$12$zNfudtl2JO8EyRWT.XEHTeXqcGdtW1bVIDISW0Ra0SYXqYXksScQO'
adhu54@nittany.edu,b'$2b$12$iIATPu20E.FRdVyMIIBVcur1cTjuaUPjIJEqHrzCxBEumGM.bS6Eu'
brhu68@nittany.edu,b'$2b$12$ja0X4Df1VlIx2UryFTqrzu/5hbq90PRYEGCW7J6obDgEsJ.hubfzG'
crke70@nittany.edu,b'$2b$12$UgOQJemAkHbFdpzGy/CsxeHu1wER5mpNXr.SM2i1/lj7U2LLbRqFO'
care67@nittany.edu,b'$2b$12$.TwEclR3ucflnQ.HoDMlpuNnjlFOIbVIoCcMGARTqCAj..Z9g.Ane'
aban32@nittany.edu,b'$2b$12$Utw/ehUZF545W96S2nIjvOFRVclP/BapZ50dCPeE/7Wh1nZ2mjpg6'
care59@nittany.edu,b'$2b$12$DpWl0j.NX21t3dtVAtzIcuf9ABgsZQ0ZVE/JuR16oq.DMfUzcZ2eq'
clti41@nittany.edu,b'$2b$12$f3h/j3oz.oduWUKlxgJJwetzgs1x5vxx7TOU4eQC4.JMPYHx/7Vh2'
brwi34@nittany.edu,b'$2b$12$EU8HUpqbkktFY0Rpq8VmMO9Su0xINltzM.UiQsJcX4lNfo2GS7wgS'
cagr31@nittany.edu,b'$2b$12$1BaFYuuDPXVnE5BzZt9Kr.mjS5f6N8si6ehQiaBd/hyMan1vlqXCG'
cich61@nittany.edu,b'$2b$12$R5a4BQxlcSqgrGPfIZ5yJunzuZEhCcI8/LTlFelvj6PsMe4ndMNi6'
caco26@nittany.edu,b'$2b$12$e.ErxDRxX07za1Jrvughd.Iu9QsaXl/xyuK6C9gXXqi4Zbbg/4Ty.'
char92@nittany.edu,b'$2b$12$C4ehFi3/9GfrMYsX4ZFuW.vq02dAELPpt87xzlZvoPd5m3IFchmu.'
coqu79@nittany.edu,b'$2b$12$up63L8S42v/gDSzBM7ZW3O/TCKRS7FQ2vPF1jGdHkaWPZFJH0uXO6'
